issue,year,half_year,trip,stem,category,species,expected_folder,detail,xmp_path
duplicate frame (mixed),2025,2025.1,2025-04-26 Cresta Mowana Safari,_D5C3166,bird,brown thrasher,2025.1,also in: 2019/2019.1/2019-02-02 山公园77号塘（马鹿塘） | 2025/2025.1/2025-04-26 Cresta Mowana | 2025/2025.3/2025-07-14.1 St. Johnsfjorden,data/xmp/result-2025/raw/2025.1/2025-04-26 Cresta Mowana Safari/_D5C3166.xmp
duplicate frame (mixed),2025,2025.1,2025-04-26 Cresta Mowana Safari,_Z9C1285,bird;animal,baboon,2025.1,also in: 2023/2023.1/2023-08-31 Yuki | 2025/2025.1/2025-04-26 Cresta Mowana,data/xmp/result-2025/raw/2025.1/2025-04-26 Cresta Mowana Safari/_Z9C1285.xmp
duplicate frame (mixed),2025,2025.1,2025-04-30.2 Safari Safari (belore leaving),_D5C7455,bird,batis minor,2025.1,also in: 2025/2025.2/2025-07-05 Lofoten | 2025/2025.2/2025-07-05 Lofoten Self-Driving,data/xmp/result-2025/raw/2025.1/2025-04-30.2 Safari Safari (belore leaving)/_D5C7455.xmp
duplicate frame (mixed),2025,2025.1,2025-04-30.2 Safari Safari (belore leaving),_D5C7472,bird,batis minor,2025.1,also in: 2025/2025.2/2025-07-05 Lofoten | 2025/2025.2/2025-07-05 Lofoten Self-Driving,data/xmp/result-2025/raw/2025.1/2025-04-30.2 Safari Safari (belore leaving)/_D5C7472.xmp
duplicate frame (mixed),2025,2025.1,2025-04-30.2 Safari Safari (belore leaving),_D5C7537,people,,2025.1,also in: 2018/2018.5/2018-10-13 南汇嘴 | 2025/2025.2/2025-07-05 Lofoten | 2025/2025.2/2025-07-05 Lofoten Self-Driving,data/xmp/result-2025/raw/2025.1/2025-04-30.2 Safari Safari (belore leaving)/_D5C7537.xmp
duplicate frame (mixed),2025,2025.1,2025-05-02 Sandwich Bay,_D5C8761,bird,great white pelican,2025.1,also in: 2025/2025.2/2025-07-06.1 Lofoten | 2025/2025.3/2025-07-06.2 Trollfjord Cruise,data/xmp/result-2025/raw/2025.1/2025-05-02 Sandwich Bay/_D5C8761.xmp
duplicate frame (mixed),2025,2025.1,2025-05-02 Sandwich Bay,_D5C8769,bird,great white pelican,2025.1,also in: 2025/2025.2/2025-07-06.1 Lofoten | 2025/2025.3/2025-07-06.2 Trollfjord Cruise,data/xmp/result-2025/raw/2025.1/2025-05-02 Sandwich Bay/_D5C8769.xmp
duplicate frame (mixed),2025,2025.1,2025-05-02 Sandwich Bay,_D5C8833,bird,greater flamingo,2025.1,also in: 2019/2019.5/2019-02-08 盈江2、7、8、10、5号塘 | 2021/2021.5/2021-10-09 东凌海边 | 2025/2025.2/2025-07-06.1 Lofoten | 2025/2025.3/2025-07-06.2 Trollfjord Cruise,data/xmp/result-2025/raw/2025.1/2025-05-02 Sandwich Bay/_D5C8833.xmp
duplicate frame (mixed),2025,2025.1,2025-05-03 Red Desert,_D5C9156,bird,great white pelicans and pink flamingos on a coastal sandbar,2025.1,also in: 2025/2025.2/2025-07-06.1 Lofoten | 2025/2025.3/2025-07-06.2 Trollfjord Cruise,data/xmp/result-2025/raw/2025.1/2025-05-03 Red Desert/_D5C9156.xmp
duplicate frame (mixed),2025,2025.1,2025-05-03 Red Desert,_D5C9511,animal,oryx,2025.1,also in: 2025/2025.2/2025-07-06.1 Lofoten | 2025/2025.3/2025-07-06.2 Trollfjord Cruise,data/xmp/result-2025/raw/2025.1/2025-05-03 Red Desert/_D5C9511.xmp
duplicate frame (mixed),2025,2025.1,2025-05-03 Red Desert,_D5C9518,animal,gemsbok,2025.1,also in: 2025/2025.2/2025-07-06.1 Lofoten | 2025/2025.3/2025-07-06.2 Trollfjord Cruise,data/xmp/result-2025/raw/2025.1/2025-05-03 Red Desert/_D5C9518.xmp
duplicate frame (mixed),2025,2025.1,2025-05-03 Red Desert,_D5C9520,animal,gemsbok,2025.1,also in: 2025/2025.2/2025-07-06.1 Lofoten | 2025/2025.3/2025-07-06.2 Trollfjord Cruise,data/xmp/result-2025/raw/2025.1/2025-05-03 Red Desert/_D5C9520.xmp
duplicate frame (mixed),2025,2025.1,2025-05-04 Death Valley,_D5C9874,animal,gemsbok in red sand desert,2025.1,also in: 2025/2025.2/2025-07-06.1 Lofoten | 2025/2025.3/2025-07-06.2 Trollfjord Cruise,data/xmp/result-2025/raw/2025.1/2025-05-04 Death Valley/_D5C9874.xmp
duplicate frame (mixed),2025,2025.1,2025-05-04 Death Valley,_D5C9978,bird,turkey vulture,2025.1,also in: 2025/2025.2/2025-07-06.1 Lofoten | 2025/2025.3/2025-07-06.2 Trollfjord Cruise,data/xmp/result-2025/raw/2025.1/2025-05-04 Death Valley/_D5C9978.xmp
duplicate frame (mixed),2025,2025.2,2025-05-05.1 Sunrise,_D5C0195,bird,barn swallow,2025.2,also in: 2025/2025.2/2025-07-06.1 Lofoten | 2025/2025.3/2025-07-06.2 Trollfjord Cruise,data/xmp/result-2025/raw/2025.2/2025-05-05.1 Sunrise/_D5C0195.xmp
duplicate frame (mixed),2025,2025.2,2025-05-05.1 Sunrise,_D5C0595,bird,white-crowned sparrow,2025.2,also in: 2025/2025.3/2025-07-07 Eggum Midnight Sun | 2025/2025.3/2025-07-07 Thon Hotel Lofoten,data/xmp/result-2025/raw/2025.2/2025-05-05.1 Sunrise/_D5C0595.xmp
duplicate frame (mixed),2025,2025.2,2025-06-20 Granada,_Z9C9000,(none),,2025.2,also in: 2024/2024.1/2024-01-07 拉市海 | 2024/2024.4/2024-05-14 Museum of New Zealand | 2025/2025.2/2025-06-20.4 Granada,data/xmp/result-2025/raw/2025.2/2025-06-20 Granada/_Z9C9000.xmp
duplicate frame (mixed),2025,2025.2,2025-06-20 Granada,_Z9C9034,bird,common kestrel,2025.2,also in: 2025/2025.2/2025-06-20.4 Granada | 2025/2025.3/2025-07-13 Le Lyrial - Polar Bear,data/xmp/result-2025/raw/2025.2/2025-06-20 Granada/_Z9C9034.xmp
duplicate frame (mixed),2025,2025.2,2025-06-20.4 Granada,_Z9C9000,(none),,2025.2,also in: 2024/2024.1/2024-01-07 拉市海 | 2024/2024.4/2024-05-14 Museum of New Zealand | 2025/2025.2/2025-06-20 Granada,data/xmp/result-2025/raw/2025.2/2025-06-20.4 Granada/_Z9C9000.xmp
duplicate frame (mixed),2025,2025.2,2025-06-20.4 Granada,_Z9C9034,bird,common kestrel,2025.2,also in: 2025/2025.2/2025-06-20 Granada | 2025/2025.3/2025-07-13 Le Lyrial - Polar Bear,data/xmp/result-2025/raw/2025.2/2025-06-20.4 Granada/_Z9C9034.xmp
duplicate frame (mixed),2025,2025.2,2025-07-05 Lofoten,_D5C7420,bird,whooper swan,2025.2,also in: 2021/2021.5/2021-10-08 山公园景区后 | 2025/2025.2/2025-07-05 Lofoten Self-Driving,data/xmp/result-2025/raw/2025.2/2025-07-05 Lofoten/_D5C7420.xmp
duplicate frame (mixed),2025,2025.2,2025-07-05 Lofoten,_D5C7455,bird,kittiwake,2025.2,also in: 2025/2025.1/2025-04-30.2 Safari Safari (belore leaving) | 2025/2025.2/2025-07-05 Lofoten Self-Driving,data/xmp/result-2025/raw/2025.2/2025-07-05 Lofoten/_D5C7455.xmp
duplicate frame (mixed),2025,2025.2,2025-07-05 Lofoten,_D5C7472,bird,greylag goose,2025.2,also in: 2025/2025.1/2025-04-30.2 Safari Safari (belore leaving) | 2025/2025.2/2025-07-05 Lofoten Self-Driving,data/xmp/result-2025/raw/2025.2/2025-07-05 Lofoten/_D5C7472.xmp
duplicate frame (mixed),2025,2025.2,2025-07-05 Lofoten,_D5C7485,bird,willow warbler,2025.2,also in: 2018/2018.5/2018-10-13 南汇嘴 | 2025/2025.2/2025-07-05 Lofoten Self-Driving,data/xmp/result-2025/raw/2025.2/2025-07-05 Lofoten/_D5C7485.xmp
duplicate frame (mixed),2025,2025.2,2025-07-05 Lofoten,_D5C7537,bird,willow warbler,2025.2,also in: 2018/2018.5/2018-10-13 南汇嘴 | 2025/2025.1/2025-04-30.2 Safari Safari (belore leaving) | 2025/2025.2/2025-07-05 Lofoten Self-Driving,data/xmp/result-2025/raw/2025.2/2025-07-05 Lofoten/_D5C7537.xmp
duplicate frame (mixed),2025,2025.2,2025-07-05 Lofoten Self-Driving,_D5C7420,bird,whooper swan,2025.2,also in: 2021/2021.5/2021-10-08 山公园景区后 | 2025/2025.2/2025-07-05 Lofoten,data/xmp/result-2025/raw/2025.2/2025-07-05 Lofoten Self-Driving/_D5C7420.xmp
duplicate frame (mixed),2025,2025.2,2025-07-05 Lofoten Self-Driving,_D5C7455,bird,kittiwake,2025.2,also in: 2025/2025.1/2025-04-30.2 Safari Safari (belore leaving) | 2025/2025.2/2025-07-05 Lofoten,data/xmp/result-2025/raw/2025.2/2025-07-05 Lofoten Self-Driving/_D5C7455.xmp
duplicate frame (mixed),2025,2025.2,2025-07-05 Lofoten Self-Driving,_D5C7472,bird,greylag goose,2025.2,also in: 2025/2025.1/2025-04-30.2 Safari Safari (belore leaving) | 2025/2025.2/2025-07-05 Lofoten,data/xmp/result-2025/raw/2025.2/2025-07-05 Lofoten Self-Driving/_D5C7472.xmp
duplicate frame (mixed),2025,2025.2,2025-07-05 Lofoten Self-Driving,_D5C7485,bird,willow warbler,2025.2,also in: 2018/2018.5/2018-10-13 南汇嘴 | 2025/2025.2/2025-07-05 Lofoten,data/xmp/result-2025/raw/2025.2/2025-07-05 Lofoten Self-Driving/_D5C7485.xmp
duplicate frame (mixed),2025,2025.2,2025-07-05 Lofoten Self-Driving,_D5C7537,bird,willow warbler,2025.2,also in: 2018/2018.5/2018-10-13 南汇嘴 | 2025/2025.1/2025-04-30.2 Safari Safari (belore leaving) | 2025/2025.2/2025-07-05 Lofoten,data/xmp/result-2025/raw/2025.2/2025-07-05 Lofoten Self-Driving/_D5C7537.xmp
duplicate frame (mixed),2025,2025.2,2025-07-06.1 Gimsøy Midnight Sun,_D5C8173,(none),,2025.2,also in: 2018/2018.7/2018-12-16 逸城湿地 | 2025/2025.2/2025-07-06.1 Lofoten,data/xmp/result-2025/raw/2025.2/2025-07-06.1 Gimsøy Midnight Sun/_D5C8173.xmp
duplicate frame (mixed),2025,2025.2,2025-07-06.1 Gimsøy Midnight Sun,_D5C8176,bird,brown pelican,2025.2,also in: 2018/2018.7/2018-12-16 逸城湿地 | 2025/2025.2/2025-07-06.1 Lofoten,data/xmp/result-2025/raw/2025.2/2025-07-06.1 Gimsøy Midnight Sun/_D5C8176.xmp
duplicate frame (mixed),2025,2025.2,2025-07-06.1 Gimsøy Midnight Sun,_D5C8206,bird,common gull,2025.2,also in: 2018/2018.7/2018-12-16 逸城湿地 | 2021/2021.5/2021-10-08 山公园景区后 | 2025/2025.2/2025-07-06.1 Lofoten,data/xmp/result-2025/raw/2025.2/2025-07-06.1 Gimsøy Midnight Sun/_D5C8206.xmp
duplicate frame (mixed),2025,2025.2,2025-07-06.1 Gimsøy Midnight Sun,_D5C8236,bird,red-necked goose,2025.2,also in: 2019/2019.8/2019-08-27 Greenwich & St Paul Church | 2025/2025.2/2025-07-06.1 Lofoten,data/xmp/result-2025/raw/2025.2/2025-07-06.1 Gimsøy Midnight Sun/_D5C8236.xmp
duplicate frame (mixed),2025,2025.2,2025-07-06.1 Gimsøy Midnight Sun,_D5C8260,bird,white-tailed ptarmigan,2025.2,also in: 2025/2025.2/2025-07-06.1 Lofoten | 2025/2025.4/2025-07-18 Ny Ålesund and Kongsbreen,data/xmp/result-2025/raw/2025.2/2025-07-06.1 Gimsøy Midnight Sun/_D5C8260.xmp
duplicate frame (mixed),2025,2025.2,2025-07-06.1 Gimsøy Midnight Sun,_D5C8269,(none),,2025.2,also in: 2018/2018.7/2018-12-16 逸城湿地 | 2025/2025.2/2025-07-06.1 Lofoten,data/xmp/result-2025/raw/2025.2/2025-07-06.1 Gimsøy Midnight Sun/_D5C8269.xmp
duplicate frame (mixed),2025,2025.2,2025-07-06.1 Gimsøy Midnight Sun,_D5C8277,(none),,2025.2,also in: 2019/2019.8/2019-08-27 Greenwich & St Paul Church | 2025/2025.2/2025-07-06.1 Lofoten,data/xmp/result-2025/raw/2025.2/2025-07-06.1 Gimsøy Midnight Sun/_D5C8277.xmp
duplicate frame (mixed),2025,2025.2,2025-07-06.1 Gimsøy Midnight Sun,_D5C8317,bird,red-necked grebe,2025.2,also in: 2019/2019.8/2019-08-27 Greenwich & St Paul Church | 2025/2025.2/2025-07-06.1 Lofoten,data/xmp/result-2025/raw/2025.2/2025-07-06.1 Gimsøy Midnight Sun/_D5C8317.xmp
duplicate frame (mixed),2025,2025.2,2025-07-06.1 Lofoten,_D5C0195,bird,barn swallow,2025.2,also in: 2025/2025.2/2025-05-05.1 Sunrise | 2025/2025.3/2025-07-06.2 Trollfjord Cruise,data/xmp/result-2025/raw/2025.2/2025-07-06.1 Lofoten/_D5C0195.xmp
duplicate frame (mixed),2025,2025.2,2025-07-06.1 Lofoten,_D5C0232,bird,white-tailed eagle,2025.2,also in: 2018/2018.3/2018-03-31 南汇嘴 | 2025/2025.3/2025-07-06.2 Trollfjord Cruise,data/xmp/result-2025/raw/2025.2/2025-07-06.1 Lofoten/_D5C0232.xmp
duplicate frame (mixed),2025,2025.2,2025-07-06.1 Lofoten,_D5C0324,bird,white-tailed eagle,2025.2,also in: 2021/2021.6/2021-10-23 南汇嘴 | 2025/2025.3/2025-07-06.2 Trollfjord Cruise,data/xmp/result-2025/raw/2025.2/2025-07-06.1 Lofoten/_D5C0324.xmp
duplicate frame (mixed),2025,2025.2,2025-07-06.1 Lofoten,_D5C0330,bird,white-tailed eagle,2025.2,also in: 2019/2019.9/2019-08-31 Vondelpark Amsterdam | 2025/2025.3/2025-07-06.2 Trollfjord Cruise,data/xmp/result-2025/raw/2025.2/2025-07-06.1 Lofoten/_D5C0330.xmp
duplicate frame (mixed),2025,2025.2,2025-07-06.1 Lofoten,_D5C0347,bird,black kite,2025.2,also in: 2021/2021.1/2021-01-14 南汇嘴 | 2025/2025.3/2025-07-06.2 Trollfjord Cruise,data/xmp/result-2025/raw/2025.2/2025-07-06.1 Lofoten/_D5C0347.xmp
duplicate frame (mixed),2025,2025.2,2025-07-06.1 Lofoten,_D5C0424,bird,yellow-legged gull,2025.2,also in: 2021/2021.1/2021-01-14 南汇嘴 | 2021/2021.6/2021-10-23 南汇嘴 | 2025/2025.3/2025-07-06.2 Trollfjord Cruise,data/xmp/result-2025/raw/2025.2/2025-07-06.1 Lofoten/_D5C0424.xmp
duplicate frame (mixed),2025,2025.2,2025-07-06.1 Lofoten,_D5C8173,(none),,2025.2,also in: 2018/2018.7/2018-12-16 逸城湿地 | 2025/2025.2/2025-07-06.1 Gimsøy Midnight Sun,data/xmp/result-2025/raw/2025.2/2025-07-06.1 Lofoten/_D5C8173.xmp
duplicate frame (mixed),2025,2025.2,2025-07-06.1 Lofoten,_D5C8176,bird,brown pelican,2025.2,also in: 2018/2018.7/2018-12-16 逸城湿地 | 2025/2025.2/2025-07-06.1 Gimsøy Midnight Sun,data/xmp/result-2025/raw/2025.2/2025-07-06.1 Lofoten/_D5C8176.xmp
duplicate frame (mixed),2025,2025.2,2025-07-06.1 Lofoten,_D5C8206,bird,common gull,2025.2,also in: 2018/2018.7/2018-12-16 逸城湿地 | 2021/2021.5/2021-10-08 山公园景区后 | 2025/2025.2/2025-07-06.1 Gimsøy Midnight Sun,data/xmp/result-2025/raw/2025.2/2025-07-06.1 Lofoten/_D5C8206.xmp
duplicate frame (mixed),2025,2025.2,2025-07-06.1 Lofoten,_D5C8236,bird,red-necked goose,2025.2,also in: 2019/2019.8/2019-08-27 Greenwich & St Paul Church | 2025/2025.2/2025-07-06.1 Gimsøy Midnight Sun,data/xmp/result-2025/raw/2025.2/2025-07-06.1 Lofoten/_D5C8236.xmp
duplicate frame (mixed),2025,2025.2,2025-07-06.1 Lofoten,_D5C8260,bird,white-tailed ptarmigan,2025.2,also in: 2025/2025.2/2025-07-06.1 Gimsøy Midnight Sun | 2025/2025.4/2025-07-18 Ny Ålesund and Kongsbreen,data/xmp/result-2025/raw/2025.2/2025-07-06.1 Lofoten/_D5C8260.xmp
duplicate frame (mixed),2025,2025.2,2025-07-06.1 Lofoten,_D5C8269,(none),,2025.2,also in: 2018/2018.7/2018-12-16 逸城湿地 | 2025/2025.2/2025-07-06.1 Gimsøy Midnight Sun,data/xmp/result-2025/raw/2025.2/2025-07-06.1 Lofoten/_D5C8269.xmp
duplicate frame (mixed),2025,2025.2,2025-07-06.1 Lofoten,_D5C8277,(none),,2025.2,also in: 2019/2019.8/2019-08-27 Greenwich & St Paul Church | 2025/2025.2/2025-07-06.1 Gimsøy Midnight Sun,data/xmp/result-2025/raw/2025.2/2025-07-06.1 Lofoten/_D5C8277.xmp
duplicate frame (mixed),2025,2025.2,2025-07-06.1 Lofoten,_D5C8317,bird,red-necked grebe,2025.2,also in: 2019/2019.8/2019-08-27 Greenwich & St Paul Church | 2025/2025.2/2025-07-06.1 Gimsøy Midnight Sun,data/xmp/result-2025/raw/2025.2/2025-07-06.1 Lofoten/_D5C8317.xmp
duplicate frame (mixed),2025,2025.2,2025-07-06.1 Lofoten,_D5C8459,bird,white-tailed eagle,2025.2,also in: 2021/2021.5/2021-10-08 山公园景区后 | 2025/2025.3/2025-07-06.2 Trollfjord Cruise,data/xmp/result-2025/raw/2025.2/2025-07-06.1 Lofoten/_D5C8459.xmp
duplicate frame (mixed),2025,2025.2,2025-07-06.1 Lofoten,_D5C8467,bird,white-tailed eagle,2025.2,also in: 2018/2018.7/2018-12-16 逸城湿地 | 2021/2021.5/2021-10-08 山公园景区后 | 2025/2025.3/2025-07-06.2 Trollfjord Cruise,data/xmp/result-2025/raw/2025.2/2025-07-06.1 Lofoten/_D5C8467.xmp
duplicate frame (mixed),2025,2025.2,2025-07-06.1 Lofoten,_D5C8496,bird,white-tailed eagle,2025.2,also in: 2025/2025.3/2025-07-06.2 Trollfjord Cruise | 2025/2025.4/2025-08-10 Point Reye National Seashore,data/xmp/result-2025/raw/2025.2/2025-07-06.1 Lofoten/_D5C8496.xmp
duplicate frame (mixed),2025,2025.2,2025-07-06.1 Lofoten,_D5C8545,bird,white-tailed eagle,2025.2,also in: 2021/2021.5/2021-10-09 东凌海边 | 2025/2025.3/2025-07-06.2 Trollfjord Cruise,data/xmp/result-2025/raw/2025.2/2025-07-06.1 Lofoten/_D5C8545.xmp
duplicate frame (mixed),2025,2025.2,2025-07-06.1 Lofoten,_D5C8655,bird,white-tailed eagle,2025.2,also in: 2021/2021.5/2021-10-09 东凌海边 | 2025/2025.3/2025-07-06.2 Trollfjord Cruise,data/xmp/result-2025/raw/2025.2/2025-07-06.1 Lofoten/_D5C8655.xmp
duplicate frame (mixed),2025,2025.2,2025-07-06.1 Lofoten,_D5C8716,bird,white-tailed eagle,2025.2,also in: 2018/2018.7/2018-12-16 逸城湿地 | 2019/2019.5/2019-02-08 盈江2、7、8、10、5号塘 | 2025/2025.3/2025-07-06.2 Trollfjord Cruise,data/xmp/result-2025/raw/2025.2/2025-07-06.1 Lofoten/_D5C8716.xmp
duplicate frame (mixed),2025,2025.2,2025-07-06.1 Lofoten,_D5C8721,bird,white-tailed eagle,2025.2,also in: 2019/2019.5/2019-02-08 盈江2、7、8、10、5号塘 | 2025/2025.3/2025-07-06.2 Trollfjord Cruise,data/xmp/result-2025/raw/2025.2/2025-07-06.1 Lofoten/_D5C8721.xmp
duplicate frame (mixed),2025,2025.2,2025-07-06.1 Lofoten,_D5C8761,bird,white-tailed eagle,2025.2,also in: 2025/2025.1/2025-05-02 Sandwich Bay | 2025/2025.3/2025-07-06.2 Trollfjord Cruise,data/xmp/result-2025/raw/2025.2/2025-07-06.1 Lofoten/_D5C8761.xmp
duplicate frame (mixed),2025,2025.2,2025-07-06.1 Lofoten,_D5C8769,bird,white-tailed eagle,2025.2,also in: 2025/2025.1/2025-05-02 Sandwich Bay | 2025/2025.3/2025-07-06.2 Trollfjord Cruise,data/xmp/result-2025/raw/2025.2/2025-07-06.1 Lofoten/_D5C8769.xmp
duplicate frame (mixed),2025,2025.2,2025-07-06.1 Lofoten,_D5C8833,scenery,,2025.2,also in: 2019/2019.5/2019-02-08 盈江2、7、8、10、5号塘 | 2021/2021.5/2021-10-09 东凌海边 | 2025/2025.1/2025-05-02 Sandwich Bay | 2025/2025.3/2025-07-06.2 Trollfjord Cruise,data/xmp/result-2025/raw/2025.2/2025-07-06.1 Lofoten/_D5C8833.xmp
duplicate frame (mixed),2025,2025.2,2025-07-06.1 Lofoten,_D5C8841,bird,white-tailed eagle,2025.2,also in: 2021/2021.5/2021-10-09 东凌海边 | 2025/2025.3/2025-07-06.2 Trollfjord Cruise,data/xmp/result-2025/raw/2025.2/2025-07-06.1 Lofoten/_D5C8841.xmp
duplicate frame (mixed),2025,2025.2,2025-07-06.1 Lofoten,_D5C8842,bird,white-tailed eagle,2025.2,also in: 2025/2025.3/2025-07-06.2 Trollfjord Cruise | 2025/2025.4/2025-09-18 Tahoe Sophie's Home,data/xmp/result-2025/raw/2025.2/2025-07-06.1 Lofoten/_D5C8842.xmp
duplicate frame (mixed),2025,2025.2,2025-07-06.1 Lofoten,_D5C8993,bird,yellow-legged gull,2025.2,also in: 2019/2019.5/2019-02-08 盈江2、7、8、10、5号塘 | 2025/2025.3/2025-07-06.2 Trollfjord Cruise,data/xmp/result-2025/raw/2025.2/2025-07-06.1 Lofoten/_D5C8993.xmp
duplicate frame (mixed),2025,2025.2,2025-07-06.1 Lofoten,_D5C9014,bird,white-tailed eagle,2025.2,also in: 2018/2018.7/2018-12-18 逸城湿地 | 2025/2025.3/2025-07-06.2 Trollfjord Cruise | 2025/2025.4/2025-09-29 Laura's Home (Chicago),data/xmp/result-2025/raw/2025.2/2025-07-06.1 Lofoten/_D5C9014.xmp
duplicate frame (mixed),2025,2025.2,2025-07-06.1 Lofoten,_D5C9040,bird,golden eagle,2025.2,also in: 2025/2025.3/2025-07-06.2 Trollfjord Cruise | 2025/2025.4/2025-09-29 Laura's Home (Chicago),data/xmp/result-2025/raw/2025.2/2025-07-06.1 Lofoten/_D5C9040.xmp
duplicate frame (mixed),2025,2025.2,2025-07-06.1 Lofoten,_D5C9065,bird,white-tailed eagle,2025.2,also in: 2025/2025.3/2025-07-06.2 Trollfjord Cruise | 2025/2025.4/2025-09-29 Laura's Home (Chicago),data/xmp/result-2025/raw/2025.2/2025-07-06.1 Lofoten/_D5C9065.xmp
duplicate frame (mixed),2025,2025.2,2025-07-06.1 Lofoten,_D5C9142,bird,golden eagle,2025.2,also in: 2021/2021.6/2021-10-17 东大公路和小树林 | 2025/2025.3/2025-07-06.2 Trollfjord Cruise,data/xmp/result-2025/raw/2025.2/2025-07-06.1 Lofoten/_D5C9142.xmp
duplicate frame (mixed),2025,2025.2,2025-07-06.1 Lofoten,_D5C9146,bird,white-tailed eagle,2025.2,also in: 2018/2018.7/2018-12-18 逸城湿地 | 2025/2025.3/2025-07-06.2 Trollfjord Cruise,data/xmp/result-2025/raw/2025.2/2025-07-06.1 Lofoten/_D5C9146.xmp
duplicate frame (mixed),2025,2025.2,2025-07-06.1 Lofoten,_D5C9156,bird,white-tailed eagle,2025.2,also in: 2025/2025.1/2025-05-03 Red Desert | 2025/2025.3/2025-07-06.2 Trollfjord Cruise,data/xmp/result-2025/raw/2025.2/2025-07-06.1 Lofoten/_D5C9156.xmp
duplicate frame (mixed),2025,2025.2,2025-07-06.1 Lofoten,_D5C9226,bird,herring gull,2025.2,also in: 2019/2019.5/2019-02-08 盈江2、7、8、10、5号塘 | 2025/2025.3/2025-07-06.2 Trollfjord Cruise,data/xmp/result-2025/raw/2025.2/2025-07-06.1 Lofoten/_D5C9226.xmp
duplicate frame (mixed),2025,2025.2,2025-07-06.1 Lofoten,_D5C9299,bird,white-tailed eagle,2025.2,also in: 2019/2019.8/2019-08-28 Jakarta Hotel Amsterdam | 2025/2025.3/2025-07-06.2 Trollfjord Cruise,data/xmp/result-2025/raw/2025.2/2025-07-06.1 Lofoten/_D5C9299.xmp
duplicate frame (mixed),2025,2025.2,2025-07-06.1 Lofoten,_D5C9310,bird,white-tailed eagle,2025.2,also in: 2025/2025.3/2025-07-06.2 Trollfjord Cruise | 2025/2025.4/2025-09-29 Laura's Home (Chicago),data/xmp/result-2025/raw/2025.2/2025-07-06.1 Lofoten/_D5C9310.xmp
duplicate frame (mixed),2025,2025.2,2025-07-06.1 Lofoten,_D5C9343,bird,white-tailed eagle,2025.2,also in: 2025/2025.3/2025-07-06.2 Trollfjord Cruise | 2025/2025.4/2025-10-02 Chicago,data/xmp/result-2025/raw/2025.2/2025-07-06.1 Lofoten/_D5C9343.xmp
duplicate frame (mixed),2025,2025.2,2025-07-06.1 Lofoten,_D5C9443,bird,white-tailed eagle,2025.2,also in: 2025/2025.3/2025-07-06.2 Trollfjord Cruise | 2025/2025.4/2025-10-02 Chicago,data/xmp/result-2025/raw/2025.2/2025-07-06.1 Lofoten/_D5C9443.xmp
duplicate frame (mixed),2025,2025.2,2025-07-06.1 Lofoten,_D5C9462,bird,white-tailed eagle,2025.2,also in: 2019/2019.5/2019-02-08 盈江2、7、8、10、5号塘 | 2025/2025.3/2025-07-06.2 Trollfjord Cruise,data/xmp/result-2025/raw/2025.2/2025-07-06.1 Lofoten/_D5C9462.xmp
duplicate frame (mixed),2025,2025.2,2025-07-06.1 Lofoten,_D5C9511,bird,white-tailed eagle,2025.2,also in: 2025/2025.1/2025-05-03 Red Desert | 2025/2025.3/2025-07-06.2 Trollfjord Cruise,data/xmp/result-2025/raw/2025.2/2025-07-06.1 Lofoten/_D5C9511.xmp
duplicate frame (mixed),2025,2025.2,2025-07-06.1 Lofoten,_D5C9518,bird,white-tailed eagle,2025.2,also in: 2025/2025.1/2025-05-03 Red Desert | 2025/2025.3/2025-07-06.2 Trollfjord Cruise,data/xmp/result-2025/raw/2025.2/2025-07-06.1 Lofoten/_D5C9518.xmp
duplicate frame (mixed),2025,2025.2,2025-07-06.1 Lofoten,_D5C9520,bird,white-tailed eagle,2025.2,also in: 2025/2025.1/2025-05-03 Red Desert | 2025/2025.3/2025-07-06.2 Trollfjord Cruise,data/xmp/result-2025/raw/2025.2/2025-07-06.1 Lofoten/_D5C9520.xmp
duplicate frame (mixed),2025,2025.2,2025-07-06.1 Lofoten,_D5C9522,bird,white-tailed eagle,2025.2,also in: 2019/2019.5/2019-02-09 盈江8、9号塘 | 2025/2025.3/2025-07-06.2 Trollfjord Cruise,data/xmp/result-2025/raw/2025.2/2025-07-06.1 Lofoten/_D5C9522.xmp
duplicate frame (mixed),2025,2025.2,2025-07-06.1 Lofoten,_D5C9874,bird,common gull,2025.2,also in: 2025/2025.1/2025-05-04 Death Valley | 2025/2025.3/2025-07-06.2 Trollfjord Cruise,data/xmp/result-2025/raw/2025.2/2025-07-06.1 Lofoten/_D5C9874.xmp
duplicate frame (mixed),2025,2025.2,2025-07-06.1 Lofoten,_D5C9877,bird,common gull,2025.2,also in: 2019/2019.5/2019-02-09 盈江8、9号塘 | 2025/2025.3/2025-07-06.2 Trollfjord Cruise,data/xmp/result-2025/raw/2025.2/2025-07-06.1 Lofoten/_D5C9877.xmp
